entry_id,verify,trace_index,file,line,line_start,line_end,duplicate,anomaly,certainty,file_group,comparison,vs_entry,vs_critical,code_preview
entry-00493,1,3,src/flows/channel-setup.ts,155,155,155,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,const explicitlyEnabled =
entry-00494,1,0,src/channels/plugins/catalog.ts,331,331,331,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,  for (const candidate of manifestEntries) {
entry-00494,1,1,src/commands/channel-setup/discovery.ts,85,85,85,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,const installableCatalogEntries = catalogEntries.filter(
entry-00495,1,0,src/commands/channel-setup/plugin-install.ts,277,277,277,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,"    getChannelPluginCatalogEntry(params.channel, {"
entry-00495,1,1,src/channels/plugins/catalog.ts,387,387,387,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,export function getChannelPluginCatalogEntry(
entry-00495,1,2,src/channels/plugins/catalog.ts,332,332,332,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"    if (options.excludeWorkspace && candidate.origin === ""workspace"") {"
entry-00495,1,3,src/commands/channel-setup/plugin-install.ts,276,276,276,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,  return (
entry-00496,1,0,src/agents/bash-tools.exec-runtime.ts,151-155,151,155,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"  host: Type.Optional(
    Type.String({
      description: ""Exec host/target (auto|sandbox|gateway|"
entry-00496,1,1,src/agents/bash-tools.exec-runtime.ts,244-253,244,253,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"}) {
  const configuredTarget = params.configuredTarget ?? ""auto"";
  const requestedTarget = params."
entry-00496,1,2,src/agents/bash-tools.exec-runtime.ts,228-237,228,237,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"    return true;
  }
  if (params.configuredTarget === ""auto"") {
    if (params.sandboxAvailable && "
entry-00496,1,3,src/agents/bash-tools.exec-runtime.ts,268-277,268,277,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"  const selectedTarget = requestedTarget ?? configuredTarget;
  const resolvedTarget = params.elevat"
entry-00497,1,0,src/agents/exec-defaults.ts,56-65,56,65,no,none,ambiguous,both,"ep=overlapping,co=overlapping",overlapping,overlapping,"export function canExecRequestNode(params: {
  cfg?: OpenClawConfig;
  sessionEntry?: SessionEntry;
"
entry-00497,1,1,src/agents/exec-defaults.ts,115-118,115,118,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"    canRequestNode: isRequestedExecTargetAllowed({
      configuredTarget: host,
      requestedTarg"
entry-00498,1,0,src/agents/sandbox/config.ts,148,148,148,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"cdpSourceRange: agentBrowser?.cdpSourceRange ?? globalBrowser?.cdpSourceRange,  // 无默认值，用户未配置则 undef"
entry-00498,1,1,src/agents/sandbox/browser.ts,157,157,157,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const cdpSourceRange = normalizeOptionalString(params.cfg.browser.cdpSourceRange);  // undefined → n
entry-00498,1,2,src/agents/sandbox/browser.ts,270,270,270,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"if (cdpSourceRange) {
  args.push(""-e"", `${CDP_SOURCE_RANGE_ENV_KEY}=${cdpSourceRange}`);
}  // cdpS"
entry-00498,1,3,scripts/sandbox-browser-entrypoint.sh,12,12,12,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"CDP_SOURCE_RANGE=""${OPENCLAW_BROWSER_CDP_SOURCE_RANGE:-}""  // 默认空字符串"
entry-00498,1,4,scripts/sandbox-browser-entrypoint.sh,178,178,178,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"if [[ -n ""${CDP_SOURCE_RANGE}"" ]]; then
  SOCAT_LISTEN_ADDR=""${SOCAT_LISTEN_ADDR},range=${CDP_SOURCE"
entry-00499,1,0,src/security/audit-extra.sync.ts,850,850,850,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"if (
  defaultBrowser.enabled &&
  normalizeOptionalLowercaseString(defaultBrowser.network) === ""bri"
entry-00499,1,1,src/security/audit-extra.sync.ts,873,873,873,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"if (browserExposurePaths.length > 0) {
  findings.push({ checkId: ""sandbox.browser_cdp_bridge_unrest"
entry-00500,1,0,src/gateway/mcp-http.request.ts,91,91,91,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,export function resolveMcpRequestContext(
entry-00500,1,1,src/gateway/mcp-http.ts,44,44,44,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,const scopedTools = toolCache.resolve({
entry-00500,1,2,src/gateway/mcp-http.runtime.ts,43,43,43,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const next = resolveGatewayScopedTools({
entry-00500,1,3,src/gateway/tool-resolution.ts,71,71,71,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const allTools = createOpenClawTools({
entry-00500,1,4,src/agents/openclaw-tools.ts,195,195,195,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,: createMessageTool({
entry-00500,1,5,src/agents/tools/message-tool.ts,807,807,807,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const result = await runMessageActionForTool({
entry-00500,1,6,src/infra/outbound/message-action-runner.ts,695,695,695,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const handled = await dispatchChannelMessageAction({
entry-00500,1,7,src/channels/plugins/message-action-dispatch.ts,30,30,30,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,return await plugin.actions.handleAction(ctx);
entry-00501,1,0,extensions/feishu/src/monitor.transport.ts,277,277,277,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,"    server.listen(port, host, () => {"
entry-00501,1,1,extensions/feishu/src/monitor.transport.ts,191,191,191,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,        const body = await readWebhookBodyOrReject({
entry-00501,1,2,extensions/feishu/src/monitor.transport.ts,211,211,211,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,"            encryptKey: account.encryptKey,"
entry-00501,1,3,extensions/feishu/src/monitor.transport.ts,58,58,58,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,  if (!encryptKey) {
entry-00502,1,0,extensions/feishu/src/card-action.ts,187-190,187,190,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"  const claimedToken = beginFeishuCardActionToken({
    token: event.token,
    accountId: account.a"
entry-00502,1,1,extensions/feishu/src/card-action.ts,64-67,64,67,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,"  const normalizedToken = params.token.trim();
  if (!normalizedToken) {
    return true;
  }"
entry-00502,1,2,extensions/feishu/src/card-action.ts,191-194,191,194,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"  if (!claimedToken) {
    log(`feishu[${account.accountId}]: skipping duplicate card action token $"
entry-00502,1,3,extensions/feishu/src/card-action.ts,304-311,304,311,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"    await dispatchSyntheticCommand({
      cfg,
      event,
      command: content,
      botOpenId"
entry-00503,1,0,extensions/feishu/src/monitor.transport.ts,161,161,161,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,"  server.on(""request"", (req, res) => {"
entry-00503,1,1,extensions/feishu/src/monitor.transport.ts,204,204,204,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,        const rawBody = body.value;
entry-00503,1,2,extensions/feishu/src/monitor.transport.ts,208,208,208,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,          !isFeishuWebhookSignatureValid({
entry-00503,1,3,extensions/feishu/src/monitor.transport.ts,57,57,57,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,  const encryptKey = params.encryptKey?.trim();
entry-00503,1,4,extensions/feishu/src/monitor.transport.ts,234,234,234,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"        const value = await eventDispatcher.invoke(buildFeishuWebhookEnvelope(req, payload), {"
entry-00503,1,5,extensions/feishu/src/monitor.transport.ts,59,59,59,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,    return true;
entry-00504,1,0,extensions/feishu/src/card-action.ts,176,176,176,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,export async function handleFeishuCardAction(params: {
entry-00504,1,1,extensions/feishu/src/card-action.ts,187,187,187,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,  const claimedToken = beginFeishuCardActionToken({
entry-00504,1,2,extensions/feishu/src/card-action.ts,65,65,65,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,  if (!normalizedToken) {
entry-00505,1,0,src/node-host/invoke-system-run-plan.ts,1171,1171,1171,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,  const command = resolveSystemRunCommandRequest({
entry-00505,1,1,src/node-host/invoke-system-run-plan.ts,1195,1195,1195,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,  const mutableFileOperand = resolveMutableFileOperandSnapshotSync({
entry-00505,1,2,src/node-host/invoke-system-run-plan.ts,926,926,926,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,"  const argvIndex = resolveMutableFileOperandIndex(params.argv, params.cwd);"
entry-00505,1,3,src/node-host/invoke-system-run-plan.ts,749,749,749,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,"function resolveMutableFileOperandIndex(argv: string[], cwd: string | undefined): number | null {"
entry-00505,1,4,src/node-host/invoke-system-run-plan.ts,296,296,296,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,    const shellMultiplexerUnwrap = unwrapKnownShellMultiplexerInvocation(current);
entry-00505,1,5,src/infra/shell-wrapper-resolution.ts,161,161,161,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,export function unwrapKnownShellMultiplexerInvocation(
entry-00505,1,6,src/node-host/invoke-system-run-plan.ts,745,745,745,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,function isMutableScriptRunner(executable: string): boolean {
entry-00505,1,7,src/infra/exec-safe-bin-runtime-policy.ts,23,23,23,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,const INTERPRETER_LIKE_SAFE_BINS = new Set([
entry-00505,1,8,src/infra/exec-safe-bin-runtime-policy.ts,69,69,69,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,export function isInterpreterLikeSafeBin(raw: string): boolean {
entry-00505,1,9,src/node-host/invoke-system-run-plan.ts,1200,1200,1200,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,  if (!mutableFileOperand.ok) {
entry-00506,1,0,src/http-server-single-session.ts,1266,1266,1266,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"    app.delete('/mcp', async (req: express.Request, res: express.Response): Promise<void> => {"
entry-00506,1,1,src/http-server-single-session.ts,1267,1267,1267,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const mcpSessionId = req.headers['mcp-session-id'] as string;
entry-00506,1,2,src/http-server-single-session.ts,1295,1295,1295,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      if (this.transports[mcpSessionId]) {
entry-00506,1,3,src/http-server-single-session.ts,1298,1298,1298,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"          await this.removeSession(mcpSessionId, 'manual_termination');"
entry-00507,1,0,src/http-server-single-session.ts,1067,1067,1067,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"    app.get('/mcp', async (req, res) => {"
entry-00507,1,1,src/http-server-single-session.ts,1067,1067,1067,yes,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"    app.get('/mcp', async (req, res) => {"
entry-00507,1,2,src/http-server-single-session.ts,1069,1069,1069,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const sessionId = req.headers['mcp-session-id'] as string | undefined;
entry-00507,1,3,src/http-server-single-session.ts,1070,1070,1070,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const existingTransport = sessionId ? this.transports[sessionId] : undefined;
entry-00507,1,4,src/http-server-single-session.ts,1071,1071,1071,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      if (existingTransport && existingTransport instanceof StreamableHTTPServerTransport) {
entry-00507,1,5,src/http-server-single-session.ts,1074,1074,1074,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"          await existingTransport.handleRequest(req, res, undefined);"
entry-00508,1,0,src/http-server-single-session.ts,985,985,985,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"    app.get('/health', (req, res) => {"
entry-00508,1,1,src/http-server-single-session.ts,986,986,986,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const activeTransports = Object.keys(this.transports);
entry-00508,1,2,src/http-server-single-session.ts,988,988,988,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const sessionMetrics = this.getSessionMetrics();
entry-00508,1,3,src/http-server-single-session.ts,990,990,990,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const isDefaultToken = this.authToken === 'REPLACE_THIS_AUTH_TOKEN_32_CHARS_MIN_abcdefgh';
entry-00508,1,4,src/http-server-single-session.ts,992,992,992,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,      res.json({ 
entry-00509,1,0,extensions/feishu/src/monitor.transport.ts,121,121,121,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    void Promise.resolve(webhookHandler(req, res))"
entry-00509,1,1,extensions/feishu/src/monitor.account.ts,533-536,533,536,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"  const connectionMode = account.config.connectionMode ?? ""websocket"";
  if (connectionMode === ""web"
entry-00509,1,2,extensions/feishu/src/config-schema.ts,241-250,241,250,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"    const defaultConnectionMode = value.connectionMode ?? ""websocket"";
    const defaultVerification"
